time,setpoint,measured,err,sum_err,der,output,l_speed,r_speed,rolling_mean
9.184,80,78.3288,1.67122,0.556038,17.8847,0.143255,2.99674,3.28326,0.0807256
9.216,80,78.2203,1.77973,0.598752,15.2121,0.125431,3.01457,3.26543,0.086625
9.248,80,78.714,1.28599,0.629616,8.05515,0.0704051,3.06959,3.21041,0.090775
9.28,80,82.7927,-2.79271,0.56259,-27.5451,-0.218545,3.35854,2.92146,0.0808319
9.312,80,76.589,3.41099,0.644454,29.6615,0.242545,2.89745,3.38255,0.0922758
9.344,80,77.8098,2.19024,0.69702,13.5562,0.117684,3.02232,3.25768,0.0994606
9.376,80,82.5421,-2.54209,0.63601,-28.5911,-0.223485,3.36348,2.91652,0.0904451
9.408,80,85.7136,-5.71364,0.498882,-49.3025,-0.399058,3.53906,2.74094,0.0707033
9.44,80,80.4717,-0.471712,0.487561,4.24079,0.0271738,3.11283,3.16717,0.0688646
9.472,80,76.0323,3.96772,0.582786,40.3879,0.323323,2.81668,3.46332,0.0820364
9.504,80,85.581,-5.58096,0.448843,-47.2621,-0.38356,3.52356,2.75644,0.062969
9.536,80,78.0133,1.9867,0.496524,25.2542,0.1981,2.9419,3.3381,0.0694245
9.568,80,81.0516,-1.05162,0.471285,-5.11594,-0.0443375,3.18434,3.09566,0.0656752
9.6,80,76.292,3.70799,0.560277,35.5706,0.286814,2.85319,3.42681,0.0778163
9.632,80,83.1479,-3.14789,0.484728,-28.6758,-0.229969,3.36997,2.91003,0.0670996
9.664,80,76.2311,3.76894,0.575182,34.6996,0.281238,2.85876,3.42124,0.0793574
9.696,80,85.7824,-5.78238,0.436405,-51.8347,-0.417783,3.55778,2.72222,0.0600117
9.728,80,82.2335,-2.23354,0.3828,-11.894,-0.103217,3.24322,3.03678,0.0524671
9.76,80,82.3944,-2.39439,0.325335,-10.8556,-0.0974768,3.23748,3.04252,0.0444447
9.792,80,77.366,2.63401,0.388551,33.2188,0.260007,2.87999,3.40001,0.0529073
9.824,80,79.8088,0.191173,0.393139,6.21806,0.0468688,3.09313,3.18687,0.0533577
9.856,80,77.8706,2.12941,0.444245,21.1264,0.17001,2.96999,3.31001,0.0600981
9.888,80,83.7056,-3.70557,0.355312,-31.7237,-0.256938,3.39694,2.88306,0.0479115
9.92,80,82.168,-2.168,0.30328,-12.5658,-0.107611,3.24761,3.03239,0.0407634
9.952,80,83.2899,-3.28986,0.224323,-19.4015,-0.16633,3.30633,2.97367,0.030054
9.984,80,73.7547,6.24534,0.374211,63.9388,0.509965,2.63004,3.64996,0.0499748
10.016,80,81.4153,-1.41528,0.340244,-12.6875,-0.101592,3.24159,3.03841,0.0452935
10.048,80,77.6363,2.3637,0.396973,21.3415,0.173507,2.96649,3.31351,0.0526769
10.08,80,78.7742,1.22577,0.426392,7.59045,0.0659918,3.07401,3.20599,0.056401
10.112,80,81.547,-1.54699,0.389264,-17.034,-0.13341,3.27341,3.00659,0.051327
10.144,80,77.9561,2.0439,0.438318,16.2969,0.135031,3.00497,3.27503,0.0576127
10.176,80,81.2076,-1.2076,0.409335,-14.0583,-0.109231,3.24923,3.03077,0.0536341
10.208,80,71.8282,8.17181,0.605459,66.9151,0.549037,2.59096,3.68904,0.0790829
10.24,80,76.3077,3.69229,0.694074,16.2028,0.149931,2.99007,3.28993,0.0903742
10.272,80,80.8381,-0.838076,0.67396,-24.7909,-0.181134,3.32113,2.95887,0.0874818
10.304,80,80.3596,-0.359612,0.665329,-15.8455,-0.11352,3.25352,3.02648,0.0860933
10.336,80,81.8395,-1.83951,0.621181,-25.0089,-0.191842,3.33184,2.94816,0.0801317
10.368,80,82.9847,-2.98473,0.549547,-29.5506,-0.234509,3.37451,2.90549,0.0706722
10.4,80,74.8136,5.18637,0.67402,44.452,0.363325,2.77667,3.50333,0.0864128
10.432,80,80.6935,-0.693543,0.657375,-13.4377,-0.0995004,3.2395,3.0405,0.0840203
10.464,80,77.8879,2.1121,0.708066,12.6302,0.110456,3.02954,3.25046,0.0902224
10.496,80,76.0639,3.93609,0.802532,25.3041,0.216873,2.92313,3.35687,0.101948
10.528,80,79.9269,0.0730921,0.804286,-11.9484,-0.0816364,3.22164,3.05836,0.10186
10.56,80,77.1191,2.8809,0.873428,13.8397,0.126411,3.01359,3.26641,0.110281
10.592,80,81.0768,-1.07676,0.847586,-21.9087,-0.16238,3.30238,2.97762,0.106695
10.624,80,79.5387,0.461303,0.858657,-4.70981,-0.026738,3.16674,3.11326,0.107763
10.656,80,82.0942,-2.09421,0.808396,-25.0638,-0.193987,3.33399,2.94601,0.101151
10.688,80,85.7936,-5.79355,0.669351,-50.8789,-0.41045,3.55045,2.72955,0.0835018
10.72,80,79.7892,0.210767,0.674409,9.33289,0.0699026,3.0701,3.2099,0.0838817
10.752,80,77.7331,2.26692,0.728815,24.6009,0.196661,2.94334,3.33666,0.0903789
10.784,80,81.3864,-1.38642,0.695541,-10.7638,-0.086696,3.2267,3.0533,0.0859967
10.816,80,79.4572,0.542788,0.708568,7.46572,0.0597689,3.08023,3.19977,0.0873481
10.848,80,82.9008,-2.90078,0.638949,-22.7238,-0.185164,3.32516,2.95484,0.0785336
10.88,80,82.6541,-2.6541,0.575251,-16.1234,-0.136396,3.2764,3.0036,0.0704964
10.912,80,83.7674,-3.76735,0.484834,-22.1758,-0.189524,3.32952,2.95048,0.0592417
10.944,80,75.1887,4.81135,0.600307,53.7485,0.425559,2.71444,3.56556,0.0731368
10.976,80,86.7942,-6.79415,0.437247,-53.7137,-0.44019,3.58019,2.69981,0.0531155
11.008,80,81.4683,-1.46827,0.402008,1.4114,-0.00207199,3.14207,3.13793,0.0486929
11.04,80,79.131,0.868972,0.422864,20.6061,0.154922,2.98508,3.29492,0.0510705
11.072,80,93.7407,-13.7407,0.0930869,-105.262,-0.868658,4.00866,2.27134,0.0112099
11.104,80,76.2891,3.71093,0.182149,61.2203,0.467359,2.67264,3.60736,0.0218719
11.136,80,81.6602,-1.66016,0.142305,4.2172,0.0153233,3.12468,3.15532,0.0170385
11.168,80,80.0071,-0.00707424,0.142135,17.1495,0.121761,3.01824,3.26176,0.0169694
11.2,80,77.4075,2.59247,0.204355,35.3825,0.274425,2.86558,3.41442,0.024328
11.232,80,78.5747,1.42533,0.238563,18.5798,0.145055,2.99494,3.28506,0.0283194
11.264,80,77.8568,2.14316,0.289999,20.8458,0.167706,2.97229,3.30771,0.0343275
11.296,80,82.4575,-2.4575,0.231019,-21.6622,-0.174825,3.31483,2.96517,0.0272685
11.328,80,85.8942,-5.8942,0.0895577,-45.9689,-0.378252,3.51825,2.76175,0.0105412
11.36,80,83.7423,-3.74225,-0.000256412,-18.8423,-0.167084,3.30708,2.97292,-3.00953e-05
11.392,80,78.1118,1.88816,0.0450595,31.8463,0.242594,2.89741,3.38259,0.00527382
11.424,80,84.3215,-4.32151,-0.0586567,-26.2702,-0.225054,3.36505,2.91495,-0.00684602
11.456,80,83.7744,-3.77439,-0.149242,-16.4568,-0.150911,3.29091,2.98909,-0.0173699
11.488,80,80.667,-0.666988,-0.16525,12.7295,0.0836496,3.05635,3.22365,-0.0191794
11.52,80,82.8719,-2.87192,-0.234176,-8.19078,-0.0845077,3.22451,3.05549,-0.0271037
11.552,80,81.5281,-1.52813,-0.270851,4.64563,0.0183633,3.12164,3.15836,-0.0312616
11.584,80,78.6708,1.32916,-0.238951,27.5272,0.206172,2.93383,3.34617,-0.0275036
11.616,80,83.4028,-3.40283,-0.320619,-17.4115,-0.154816,3.29482,2.98518,-0.036802
11.648,80,77.0829,2.91715,-0.250607,38.7373,0.299798,2.8402,3.4398,-0.0286868
11.68,80,82.8918,-2.89178,-0.32001,-17.4179,-0.15026,3.29026,2.98974,-0.0365308
11.712,80,82.463,-2.46296,-0.379121,-10.3608,-0.0966052,3.23661,3.04339,-0.0431604
11.744,80,81.7394,-1.73937,-0.420866,-2.25873,-0.0328498,3.17285,3.10715,-0.0477822
11.776,80,77.2021,2.79792,-0.353716,36.0038,0.279076,2.86092,3.41908,-0.0400494
11.808,80,80.5278,-0.527794,-0.366383,1.08874,0.00191025,3.13809,3.14191,-0.0413712
11.84,80,82.0633,-2.06331,-0.415903,-11.925,-0.104188,3.24419,3.03581,-0.0468359
11.872,80,79.1549,0.845092,-0.39562,14.6967,0.110527,3.02947,3.25053,-0.0444318
11.904,80,79.4904,0.509576,-0.38339,8.96139,0.0669364,3.07306,3.20694,-0.0429425
11.936,80,75.3202,4.67982,-0.271075,41.9212,0.338145,2.80186,3.47814,-0.0302809
11.968,80,77.4699,2.53012,-0.210352,15.6227,0.132778,3.00722,3.27278,-0.0234349
12,80,69.1751,10.8249,0.0494459,81.6215,0.675446,2.46455,3.81545,0.00549399
12.032,80,74.653,5.34699,0.177774,19.6478,0.187738,2.95226,3.32774,0.0197001
12.064,80,81.3243,-1.32425,0.145991,-39.8754,-0.293819,3.43382,2.84618,0.0161352
12.096,80,78.9789,1.02112,0.170498,-12.3556,-0.0777999,3.2178,3.0622,0.0187939
12.128,80,71.8119,8.18814,0.367014,49.8407,0.427615,2.71238,3.56762,0.0403489
12.16,80,88.2011,-8.20108,0.170188,-96.7043,-0.757989,3.89799,2.38201,0.0186609
12.192,80,78.3565,1.64355,0.209633,4.67518,0.0484917,3.09151,3.18849,0.0229257
12.224,80,81.9749,-1.97494,0.162234,-26.4139,-0.204321,3.34432,2.93568,0.0176957
12.256,80,79.729,0.271047,0.168739,-2.4146,-0.0141733,3.15417,3.12583,0.0183572
12.288,80,84.8515,-4.85152,0.052303,-44.6197,-0.359422,3.49942,2.78058,0.00567524
12.32,80,75.6739,4.32607,0.156129,40.7841,0.328132,2.81187,3.46813,0.016897
12.352,80,79.9835,0.0165058,0.156525,-3.28573,-0.0226667,3.16267,3.11733,0.016896
12.384,80,82.3211,-2.32107,0.100819,-22.1084,-0.177129,3.31713,2.96287,0.0108548
12.416,80,85.583,-5.58301,-0.0331733,-44.8695,-0.368018,3.50802,2.77198,-0.00356243
12.448,80,79.5731,0.426876,-0.0229283,14.1868,0.104219,3.03578,3.24422,-0.0024559
12.48,80,78.1161,1.88393,0.022286,23.4915,0.183339,2.95666,3.32334,0.00238099
12.512,80,80.4812,-0.481171,0.0107379,-0.915956,-0.0107848,3.15078,3.12922,0.00114428
12.544,80,80.4304,-0.43042,0.000407868,-0.309836,-0.00606625,3.14607,3.13393,4.33533e-05
12.576,80,81.5163,-1.51632,-0.0359839,-9.29706,-0.079573,3.21957,3.06043,-0.00381508
12.608,80,78.3113,1.68875,0.00454611,19.2713,0.151652,2.98835,3.29165,0.000480765
12.64,80,86.8987,-6.89875,-0.161024,-56.1454,-0.460059,3.60006,2.67994,-0.0169856
12.672,80,79.7447,0.255327,-0.154896,14.7009,0.105937,3.03406,3.24594,-0.016298
12.704,80,74.6864,5.31356,-0.0273705,53.9127,0.429446,2.71055,3.56945,-0.00287264
12.736,80,75.9263,4.07367,0.0703976,32.7977,0.269072,2.87093,3.40907,0.00736994
12.768,80,85.194,-5.19397,-0.0542577,-50.9922,-0.407925,3.54793,2.73207,-0.00566601
12.8,80,83.388,-3.38795,-0.135569,-25.7436,-0.213144,3.35314,2.92686,-0.0141217
12.832,80,83.7014,-3.7014,-0.224402,-23.2069,-0.198259,3.33826,2.94174,-0.0233169
12.864,80,77.3539,2.64606,-0.160897,34.33,0.26641,2.87359,3.40641,-0.0166767
12.896,80,81.7523,-1.75231,-0.202952,-9.18908,-0.0814099,3.22141,3.05859,-0.0209835
12.928,80,78.6312,1.36875,-0.170102,18.6575,0.143928,2.99607,3.28393,-0.0175435
12.96,80,76.0658,3.93415,-0.0756823,36.3044,0.292226,2.84777,3.43223,-0.00778624
12.992,80,83.8207,-3.82071,-0.167379,-35.5803,-0.286774,3.42677,2.85323,-0.0171777
13.024,80,76.4861,3.51385,-0.0830468,32.6571,0.262599,2.8774,3.4026,-0.00850193
13.056,80,80.3389,-0.338908,-0.0911806,-5.98068,-0.0456542,3.18565,3.09435,-0.00931175
13.088,80,84.9472,-4.94723,-0.209914,-43.1873,-0.350891,3.49089,2.78911,-0.0213849
13.12,80,75.6099,4.39009,-0.104552,43.2612,0.345501,2.7945,3.4855,-0.0106252
13.152,80,73.8725,6.1275,0.042508,49.0874,0.402808,2.73719,3.54281,0.00430941
13.184,80,80.4876,-0.487593,0.0308058,-15.8559,-0.11656,3.25656,3.02344,0.00311547
13.216,80,76.9975,3.00246,0.102865,16.3991,0.143422,2.99658,3.28342,0.0103778
13.248,80,87.3602,-7.36017,-0.0737795,-73.236,-0.584964,3.72496,2.55504,-0.00742547
13.28,80,85.1104,-5.11043,-0.19643,-39.8409,-0.328629,3.46863,2.81137,-0.0197219
13.312,80,80.0204,-0.0203705,-0.196919,10.5444,0.0739079,3.06609,3.21391,-0.0197234
13.344,80,83.2314,-3.23142,-0.274473,-18.3232,-0.159596,3.2996,2.9804,-0.0274253
13.376,80,83.8961,-3.89609,-0.367979,-20.1975,-0.179116,3.31912,2.96088,-0.0366805
13.408,80,86.9958,-6.99577,-0.535878,-41.9887,-0.361774,3.50177,2.77823,-0.0532893
13.44,80,83.1956,-3.19555,-0.612571,-1.92245,-0.0441229,3.18412,3.09588,-0.0607709
13.472,80,72.3111,7.6889,-0.428037,89.1658,0.69927,2.44073,3.83927,-0.0423632
13.504,80,80.6094,-0.609356,-0.442662,2.18053,0.00868796,3.13131,3.14869,-0.0437067
13.536,80,77.9375,2.06253,-0.393161,24.0101,0.18743,2.95257,3.32743,-0.0387275
13.568,80,79.8591,0.140884,-0.38978,3.19441,0.0227696,3.11723,3.16277,-0.0383039
13.6,80,82.8082,-2.80823,-0.457177,-22.0204,-0.182486,3.32249,2.95751,-0.0448213
13.632,80,81.0252,-1.02519,-0.481782,-2.75764,-0.0301287,3.17013,3.10987,-0.0471226
13.664,80,77.3757,2.62426,-0.4188,28.2059,0.222118,2.91788,3.36212,-0.0408665
13.696,80,79.2631,0.736904,-0.401114,6.83678,0.0538894,3.08611,3.19389,-0.0390493
13.728,80,76.7765,3.22348,-0.323751,26.1909,0.213517,2.92648,3.35352,-0.0314443
13.76,80,78.9247,1.07531,-0.297943,3.0513,0.0304289,3.10957,3.17043,-0.0288705
13.792,80,77.519,2.48096,-0.2384,14.1548,0.121862,3.01814,3.26186,-0.0230472
13.824,80,78.2974,1.70265,-0.197537,4.8379,0.0490112,3.09099,3.18901,-0.0190525
13.856,80,76.2288,3.77123,-0.107027,21.1085,0.183083,2.95692,3.32308,-0.010299
13.888,80,78.6998,1.30022,-0.0758217,-3.70491,-0.0147456,3.15475,3.12525,-0.00727935
13.92,80,77.6514,2.34861,-0.019455,5.77263,0.0619521,3.07805,3.20195,-0.00186351
13.952,80,81.9681,-1.9681,-0.0666894,-31.3545,-0.239893,3.37989,2.90011,-0.00637322
13.984,80,74.9158,5.08416,0.0553305,33.6853,0.284407,2.85559,3.42441,0.0052756
14.016,80,77.4964,2.50364,0.115418,5.44385,0.0614053,3.07859,3.20141,0.0109796
14.048,80,79.3769,0.623065,0.130371,-11.3164,-0.0741395,3.21414,3.06586,0.0123739
14.08,80,82.173,-2.17297,0.0782202,-32.3534,-0.248395,3.38839,2.89161,0.00740721
14.112,80,78.8014,1.19861,0.106987,2.21381,0.0267673,3.11323,3.16677,0.0101084
14.144,80,73.6082,6.39178,0.26039,45.0475,0.377207,2.76279,3.51721,0.0245465
14.176,80,78.4415,1.55848,0.297793,-4.23956,-0.0151381,3.15514,3.12486,0.0280091
14.208,80,79.034,0.966025,0.320978,-8.32876,-0.0493554,3.18936,3.09064,0.0301218
14.24,80,79.1152,0.88477,0.342212,-7.34014,-0.0430265,3.18303,3.09697,0.0320423
14.272,80,74.5007,5.49926,0.474194,32.5819,0.28153,2.85847,3.42153,0.0443007
14.304,80,79.1228,0.877241,0.495248,-12.4512,-0.0788432,3.21884,3.06116,0.0461641
14.336,80,79.4123,0.587678,0.509352,-12.374,-0.0808622,3.22086,3.05914,0.0473728
14.368,80,75.8499,4.15012,0.608955,19.7878,0.17919,2.96081,3.31919,0.0565103
14.4,80,77.648,2.35204,0.665404,0.846259,0.0290629,3.11094,3.16906,0.0616115
14.432,80,73.3108,6.68921,0.825945,36.8201,0.323251,2.81675,3.46325,0.0763068
14.464,80,80.3887,-0.388708,0.816616,-29.5266,-0.210211,3.35021,2.92979,0.0752781
14.496,80,80.987,-0.986969,0.792929,-28.6068,-0.209151,3.34915,2.93085,0.0729331
14.528,80,84.2159,-4.21591,0.691747,-49.7933,-0.388501,3.5285,2.7515,0.0634863
14.56,80,76.0231,3.97691,0.787193,28.4389,0.239391,2.90061,3.37939,0.0720873
14.592,80,79.3766,0.623387,0.802154,-5.19491,-0.0288753,3.16888,3.11112,0.0732963
14.624,80,83.038,-3.03798,0.729243,-34.6673,-0.270701,3.4107,2.8693,0.0664882
14.656,80,80.2012,-0.201191,0.724414,-4.09395,-0.0287241,3.16872,3.11128,0.0659038
14.688,80,81.6005,-1.60048,0.686003,-14.9359,-0.118189,3.25819,3.02181,0.0622733
14.72,80,81.943,-1.94299,0.639371,-14.803,-0.120463,3.26046,3.01954,0.057914
14.752,80,86.5705,-6.57049,0.481679,-50.4049,-0.414624,3.55462,2.72538,0.0435357
14.784,80,78.9705,1.02948,0.506387,23.0092,0.173619,2.96638,3.31362,0.0456698
14.816,80,85.8193,-5.81927,0.366724,-38.6656,-0.325077,3.46508,2.81492,0.0330025
14.848,80,85.107,-5.10702,0.244156,-24.997,-0.222244,3.36224,2.91776,0.0219249
14.88,80,88.9654,-8.96538,0.0289864,-52.1506,-0.449832,3.58983,2.69017,0.00259735
14.912,80,86.865,-6.86496,-0.135773,-24.217,-0.233629,3.37363,2.90637,-0.0121399
14.944,80,84.8028,-4.80284,-0.251041,-2.18927,-0.0594436,3.19944,3.08056,-0.0223984
14.976,80,85.6451,-5.64508,-0.386523,-8.77011,-0.114004,3.254,3.026,-0.0344126
15.008,80,76.3849,3.61511,-0.29976,70.1522,0.528357,2.61164,3.66836,-0.0266311
15.04,80,85.5664,-5.56641,-0.433354,-20.3909,-0.195704,3.3357,2.9443,-0.0384179
15.072,80,77.9536,2.04637,-0.384241,47.1271,0.350978,2.78902,3.49098,-0.0339916
15.104,80,84.1309,-4.13093,-0.483383,-13.7758,-0.136094,3.27609,3.00391,-0.0426716
15.136,80,80.5557,-0.555686,-0.49672,18.773,0.126491,3.01351,3.26649,-0.0437562
15.168,80,82.1744,-2.17439,-0.548905,1.52923,-0.0103125,3.15031,3.12969,-0.0482512
15.2,80,79.1529,0.847135,-0.528574,26.4028,0.193044,2.94696,3.33304,-0.0463661
15.232,80,85.8861,-5.88607,-0.66984,-34.9878,-0.302604,3.4426,2.8374,-0.0586344
15.264,80,83.1485,-3.14853,-0.745404,-5.17742,-0.0671247,3.20712,3.07288,-0.0651122
15.296,80,79.8356,0.16436,-0.74146,23.4655,0.165494,2.97451,3.30549,-0.0646321
15.328,80,78.3119,1.68809,-0.700945,31.4702,0.235997,2.904,3.376,-0.060973
15.36,80,82.3853,-2.38527,-0.758192,-8.7686,-0.0857176,3.22572,3.05428,-0.0658153
15.392,80,76.9647,3.03525,-0.685346,38.1562,0.295503,2.8445,3.4355,-0.0593681
15.424,80,81.711,-1.711,-0.72641,-9.02717,-0.0813889,3.22139,3.05861,-0.0627948
15.456,80,80.6242,-0.624184,-0.74139,1.83506,0.00525418,3.13475,3.14525,-0.0639571
15.488,80,85.1909,-5.1909,-0.865972,-36.5879,-0.308237,3.44824,2.83176,-0.0745499
15.52,80,77.0909,2.90911,-0.796153,38.2297,0.294571,2.84543,3.43457,-0.068398
15.552,80,76.203,3.79702,-0.705025,37.9831,0.301077,2.83892,3.44108,-0.0604445
15.584,80,73.1217,6.87829,-0.539946,56.0637,0.457291,2.68271,3.59729,-0.0461966
15.616,80,79.8074,0.192578,-0.535324,-10.8633,-0.0767101,3.21671,3.06329,-0.0457073
15.648,80,78.587,1.41296,-0.501413,1.47916,0.021755,3.11824,3.16176,-0.0427243
15.68,80,84.7182,-4.7182,-0.61465,-49.9097,-0.397582,3.53758,2.74242,-0.0522661
15.712,80,81.5521,-1.55214,-0.651901,-13.5439,-0.111724,3.25172,3.02828,-0.0553209
15.744,80,77.9985,2.0015,-0.603865,18.7786,0.149239,2.99076,3.28924,-0.0511403
15.776,80,73.4571,6.54291,-0.446835,52.868,0.431913,2.70809,3.57191,-0.037765
15.808,80,76.1385,3.86151,-0.354159,19.9493,0.174982,2.96502,3.31498,-0.0298717
15.84,80,76.6317,3.36832,-0.273319,11.8496,0.113428,3.02657,3.25343,-0.0230067
15.872,80,73.7949,6.20513,-0.124396,33.1197,0.289978,2.85002,3.42998,-0.0104499
15.904,80,73.1281,6.87189,0.0405292,32.0521,0.288892,2.85111,3.42889,0.00339782
15.936,80,80.1135,-0.11353,0.0378045,-32.5701,-0.23151,3.37151,2.90849,0.00316303
15.968,80,75.7597,4.24033,0.139572,10.2261,0.110963,3.02904,3.25096,0.0116543
16,80,87.1473,-7.14729,-0.0319625,-86.716,-0.678366,3.81837,2.46163,-0.00266354
16.032,80,80.91,-0.910039,-0.0538034,-17.3957,-0.131506,3.27151,3.00849,-0.00447467
16.064,80,80.078,-0.0779927,-0.0556752,-6.98285,-0.0502997,3.1903,3.0897,-0.00462112
16.096,80,78.6796,1.32035,-0.0239867,6.06662,0.0547662,3.08523,3.19477,-0.00198697
16.128,80,78.9348,1.06522,0.00157849,2.72715,0.0288997,3.1111,3.1689,0.000130497
16.16,80,74.9583,5.04172,0.12258,35.3192,0.295786,2.84421,3.43579,0.0101138
16.192,80,81.9433,-1.9433,0.0759405,-29.9531,-0.22934,3.36934,2.91066,0.00625333
16.224,80,79.005,0.994974,0.0998198,0.523137,0.0129441,3.12706,3.15294,0.00820347
16.256,80,79.7835,0.216492,0.105016,-6.06884,-0.0407186,3.18072,3.09928,0.00861349
16.288,80,86.328,-6.32796,-0.0468553,-59.3921,-0.477582,3.61758,2.66242,-0.00383557
16.32,80,82.9671,-2.96712,-0.118066,-19.5067,-0.165149,3.30515,2.97485,-0.00964592
16.352,80,82.2367,-2.23667,-0.171746,-9.51829,-0.0880107,3.22801,3.05199,-0.0140041
16.384,80,84.5952,-4.59517,-0.28203,-27.2688,-0.235227,3.37523,2.90477,-0.0229517
16.416,80,83.905,-3.90497,-0.375749,-16.0634,-0.149948,3.28995,2.99005,-0.030519
16.448,80,82.3601,-2.36007,-0.432391,0.0234414,-0.0223113,3.16231,3.11769,-0.0350512
16.48,80,78.6144,1.38561,-0.399137,31.2327,0.232457,2.90754,3.37246,-0.0322926
16.512,80,81.0576,-1.05761,-0.424519,4.62607,0.02202,3.11798,3.16202,-0.0342797
16.544,80,76.8883,3.1117,-0.349838,38.4451,0.299196,2.8408,3.4392,-0.0281946
16.576,80,83.6587,-3.65866,-0.437646,-25.6636,-0.215878,3.35588,2.92412,-0.0352032
16.608,80,81.3972,-1.39719,-0.471179,-1.68533,-0.0258545,3.16585,3.11415,-0.0378274
16.64,80,83.2599,-3.25988,-0.549416,-16.8706,-0.150354,3.29035,2.98965,-0.0440237
16.672,80,83.7208,-3.72081,-0.638715,-17.3376,-0.158064,3.29806,2.98194,-0.0510809
16.704,80,83.9233,-3.9233,-0.732874,-15.5575,-0.147553,3.28755,2.99245,-0.0584989
16.736,80,74.936,5.06402,-0.611338,62.4483,0.485962,2.65404,3.62596,-0.0487044
16.768,80,77.4886,2.5114,-0.551064,28.6868,0.224129,2.91587,3.36413,-0.0438187
16.8,80,80.6203,-0.620307,-0.565952,-3.14809,-0.0294898,3.16949,3.11051,-0.0449168
16.832,80,79.6369,0.363078,-0.557238,5.6764,0.0418629,3.09814,3.18186,-0.0441412
16.864,80,73.6223,6.3777,-0.404173,54.663,0.443257,2.69674,3.58326,-0.0319555
16.896,80,80.098,-0.0980273,-0.406526,-10.234,-0.0745018,3.2145,3.0655,-0.0320806
16.928,80,76.5926,3.40739,-0.324748,21.0246,0.178592,2.96141,3.31859,-0.0255788
16.96,80,80.9636,-0.963581,-0.347874,-19.6051,-0.148471,3.28847,2.99153,-0.0273486
16.992,80,70.891,9.10896,-0.129259,68.2538,0.564848,2.57515,3.70485,-0.0101428
17.024,80,81.5874,-1.58738,-0.167356,-34.5332,-0.25926,3.39926,2.88074,-0.0131075
17.056,80,73.1068,6.89322,-0.00191919,43.0451,0.366793,2.77321,3.50679,-0.00015003
17.088,80,80.5869,-0.58694,-0.0160057,-27.8985,-0.20285,3.34285,2.93715,-0.00124889
17.12,80,79.1248,0.875197,0.00499897,-10.1344,-0.0638602,3.20386,3.07614,0.000389328
17.152,80,77.7247,2.27534,0.0596071,3.56035,0.0458558,3.09414,3.18586,0.00463363
17.184,80,83.237,-3.23698,-0.0180805,-43.0877,-0.334246,3.47425,2.80575,-0.00140289
17.216,80,84.4965,-4.49645,-0.125995,-44.9658,-0.359186,3.49919,2.78081,-0.009758
17.248,80,88.0881,-8.08811,-0.32011,-65.9031,-0.540302,3.6803,2.5997,-0.0247457
17.28,80,81.3736,-1.37358,-0.353076,3.23197,0.00951035,3.13049,3.14951,-0.0272435
17.312,80,81.8399,-1.83986,-0.397232,-1.30013,-0.0268998,3.1669,3.1131,-0.030594
17.344,80,79.5871,0.412887,-0.387323,17.7328,0.128156,3.01184,3.26816,-0.0297758
17.376,80,75.9126,4.08736,-0.289226,44.8069,0.353192,2.78681,3.49319,-0.0221936
17.408,80,76.3809,3.61913,-0.202367,31.9436,0.258154,2.88185,3.39815,-0.0154999
17.44,80,86.3341,-6.33414,-0.354387,-57.3891,-0.464336,3.60434,2.67566,-0.0270938
17.472,80,81.7967,-1.79668,-0.397507,-8.0991,-0.0746486,3.21465,3.06535,-0.0303348
17.504,80,73.8986,6.10141,-0.251073,59.3382,0.474309,2.66569,3.61431,-0.019125
17.536,80,77.8813,2.11872,-0.200224,14.2815,0.119609,3.02039,3.25961,-0.0152238
17.568,80,79.1985,0.801531,-0.180987,0.44856,0.00987196,3.13013,3.14987,-0.0137361
17.6,80,77.1228,2.87716,-0.111935,17.6558,0.150577,2.98942,3.29058,-0.00847992
17.632,80,79.4861,0.513939,-0.0996004,-5.56891,-0.0350873,3.17509,3.10491,-0.00753179
17.664,80,80.7569,-0.756923,-0.117767,-15.0456,-0.113672,3.25367,3.02633,-0.00888938
17.696,80,80.1034,-0.103411,-0.120248,-6.59058,-0.0479359,3.18794,3.09206,-0.00906031
17.728,80,78.0169,1.98307,-0.0726547,12.1149,0.103413,3.03659,3.24341,-0.0054644
17.76,80,77.7611,2.23891,-0.0189208,11.8239,0.10381,3.03619,3.24381,-0.00142048
17.792,80,79.249,0.750958,-0.000897805,-2.94048,-0.0140626,3.15406,3.12594,-6.72815e-05
17.824,80,71.415,8.58497,0.205141,62.931,0.523403,2.6166,3.6634,0.0153457
17.856,80,78.6289,1.37105,0.238047,-9.77114,-0.0561594,3.19616,3.08384,0.0177753
17.888,80,74.2883,5.71169,0.375127,28.3551,0.253232,2.88677,3.39323,0.0279612
17.92,80,75.2132,4.78681,0.490011,14.9767,0.150518,2.98948,3.29052,0.0364591
17.952,80,73.9855,6.01445,0.634357,22.2117,0.213203,2.9268,3.3532,0.0471151
17.984,80,82.7365,-2.73652,0.568681,-55.1554,-0.413502,3.5535,2.7265,0.042162
18.016,80,79.648,0.352002,0.577129,-18.3866,-0.125359,3.26536,3.01464,0.0427123
18.048,80,80.4716,-0.471569,0.565811,-21.5724,-0.155358,3.29536,2.98464,0.0418005
18.08,80,84.4717,-4.47171,0.45849,-50.5924,-0.397128,3.53713,2.74287,0.033812
18.112,80,83.7368,-3.73679,0.368807,-34.3496,-0.275771,3.41577,2.86423,0.0271501
18.144,80,81.3671,-1.36714,0.335996,-7.73257,-0.0660899,3.20609,3.07391,0.0246911
